"SUID","EdgeBetweenness","interaction","MI sano","MI_","name","selected","shared interaction","shared name"
"30858","8426.0","0.1764",,"0.1764","ARIH1 (0.1764) YRDC","false","0.1764","ARIH1 (0.1764) YRDC"
"30859","9466.71893421","0.175454",,"0.175454","ARIH2 (0.175454) PSMD4","false","0.175454","ARIH2 (0.175454) PSMD4"
"30860","11785.10188986","0.177089",,"0.177089","ARIH2 (0.177089) ZNF283","false","0.177089","ARIH2 (0.177089) ZNF283"
"30861","6278.10134163","0.185616",,"0.185616","ARIH2 (0.185616) MED17","false","0.185616","ARIH2 (0.185616) MED17"
"30862","9432.91518143","0.201585",,"0.201585","ARIH2 (0.201585) TTC39C","false","0.201585","ARIH2 (0.201585) TTC39C"
"30863","10356.45911527","0.179543",,"0.179543","ZNF283 (0.179543) ZNF621","false","0.179543","ZNF283 (0.179543) ZNF621"
"30864","16534.55185085","0.190069",,"0.190069","MED17 (0.190069) RBM47","false","0.190069","MED17 (0.190069) RBM47"
"30865","15780.83942541","0.204592",,"0.204592","MED17 (0.204592) ZNF202","false","0.204592","MED17 (0.204592) ZNF202"
"30866","25266.0","0.180885",,"0.180885","ARL15 (0.180885) YTHDF2","false","0.180885","ARL15 (0.180885) YTHDF2"
"30867","16848.0","0.183165",,"0.183165","ARL15 (0.183165) MCTP1","false","0.183165","ARL15 (0.183165) MCTP1"
"30868","4838.94838769","0.20498",,"0.20498","YTHDF2 (0.20498) ZNF510","false","0.20498","YTHDF2 (0.20498) ZNF510"
"30869","8426.0","0.211709",,"0.211709","MCTP1 (0.211709) TLL1","false","0.211709","MCTP1 (0.211709) TLL1"
"30870","6.0","0.195891",,,"ARL17A (0.195891) LRRC37A2","false","0.195891","ARL17A (0.195891) LRRC37A2"
"30871","6.0","0.227135",,,"ARL17A (0.227135) LRRC37A","false","0.227135","ARL17A (0.227135) LRRC37A"
"30872","6.0","0.333386",,,"LRRC37A2 (0.333386) LRRC37A3","false","0.333386","LRRC37A2 (0.333386) LRRC37A3"
"30873","6.0","0.308406",,,"LRRC37A (0.308406) LRRC37A3","false","0.308406","LRRC37A (0.308406) LRRC37A3"
"30874","2.0","0.652498",,,"LRRC37A (0.652498) LRRC37A2","false","0.652498","LRRC37A (0.652498) LRRC37A2"
"30875","8426.0","0.189144",,"0.189144","ARL3 (0.189144) GSTO1","false","0.189144","ARL3 (0.189144) GSTO1"
"30876","16848.0","0.206553",,"0.206553","GSTO1 (0.206553) NENF","false","0.206553","GSTO1 (0.206553) NENF"
"30877","8426.0","0.19058",,"0.19058","ARL5A (0.19058) CDC73","false","0.19058","ARL5A (0.19058) CDC73"
"30878","16848.0","0.220045",,"0.220045","ARL5A (0.220045) SPHAR","false","0.220045","ARL5A (0.220045) SPHAR"
"30879","7287.88802204","0.182254",,"0.182254","SPHAR (0.182254) TMX1","false","0.182254","SPHAR (0.182254) TMX1"
"30880","5480.40023051","0.203833",,"0.203833","SPHAR (0.203833) TMED7","false","0.203833","SPHAR (0.203833) TMED7"
"30881","8707.3916878","0.214823",,"0.214823","SPHAR (0.214823) UBE2D1","false","0.214823","SPHAR (0.214823) UBE2D1"
"30882","3766.76978542","0.229561",,"0.229561","SPHAR (0.229561) TROVE2","false","0.229561","SPHAR (0.229561) TROVE2"
"30883","293.10030382","0.177356",,"0.177356","ARL5B (0.177356) KLHL15","false","0.177356","ARL5B (0.177356) KLHL15"
"30884","896.26787187","0.178284",,"0.178284","ARL5B (0.178284) SOCS3","false","0.178284","ARL5B (0.178284) SOCS3"
"30885","254.67748616","0.178591",,"0.178591","ARL5B (0.178591) CD83","false","0.178591","ARL5B (0.178591) CD83"
"30886","129.62145868","0.19189",,"0.19189","ARL5B (0.19189) SPTY2D1","false","0.19189","ARL5B (0.19189) SPTY2D1"
"30887","1982.57334229","0.208209",,"0.208209","ARL5B (0.208209) SERTAD1","false","0.208209","ARL5B (0.208209) SERTAD1"
"30888","1943.19654112","0.230629",,"0.230629","ARL5B (0.230629) SERTAD3","false","0.230629","ARL5B (0.230629) SERTAD3"
"30889","2835.56793629","0.231298",,"0.231298","ARL5B (0.231298) RNF122","false","0.231298","ARL5B (0.231298) RNF122"
"30890","369.11094387","0.250722",,"0.250722","ARL5B (0.250722) RND1","false","0.250722","ARL5B (0.250722) RND1"
"30891","30572.28418113","0.179322",,"0.179322","SOCS3 (0.179322) TNFSF9","false","0.179322","SOCS3 (0.179322) TNFSF9"
"30892","1381.10756624","0.305698",,"0.305698","SOCS3 (0.305698) ZFP36","false","0.305698","SOCS3 (0.305698) ZFP36"
"30893","4196.32991736","0.175081",,"0.175081","CD83 (0.175081) DUSP14","false","0.175081","CD83 (0.175081) DUSP14"
"30894","1169.45946335","0.175201",,"0.175201","CD83 (0.175201) EGR2","false","0.175201","CD83 (0.175201) EGR2"
"30895","206.40334337","0.175508",,"0.175508","CD83 (0.175508) NFKBID","false","0.175508","CD83 (0.175508) NFKBID"
"30896","552.96721355","0.181943",,"0.181943","CD83 (0.181943) EGR3","false","0.181943","CD83 (0.181943) EGR3"
"30897","4073.11604828","0.187569",,"0.187569","CD83 (0.187569) CH25H","false","0.187569","CD83 (0.187569) CH25H"
"30898","305.51039563","0.189552",,"0.189552","CD83 (0.189552) SOCS3","false","0.189552","CD83 (0.189552) SOCS3"
"30899","1433.57596383","0.193943",,"0.193943","CD83 (0.193943) SERTAD1","false","0.193943","CD83 (0.193943) SERTAD1"
"30900","157.41078156","0.194079",,"0.194079","CD83 (0.194079) NR4A2","false","0.194079","CD83 (0.194079) NR4A2"
"30901","2320.2146574","0.207432",,"0.207432","CD83 (0.207432) PPP1R15B","false","0.207432","CD83 (0.207432) PPP1R15B"
"30902","136.30355829","0.298695",,"0.298695","CD83 (0.298695) RND1","false","0.298695","CD83 (0.298695) RND1"
"30903","3993.41905329","0.184525",,"0.184525","SERTAD3 (0.184525) SPTY2D1","false","0.184525","SERTAD3 (0.184525) SPTY2D1"
"30904","4918.97515747","0.210286",,"0.210286","SERTAD3 (0.210286) SLC25A25","false","0.210286","SERTAD3 (0.210286) SLC25A25"
"30905","12498.97359649","0.213682",,"0.213682","SERTAD3 (0.213682) ZC3H12A","false","0.213682","SERTAD3 (0.213682) ZC3H12A"
"30906","3883.19729554","0.246875",,"0.246875","SERTAD3 (0.246875) SOCS3","false","0.246875","SERTAD3 (0.246875) SOCS3"
"30907","2869.4360712","0.180669",,"0.180669","FIS1 (0.180669) NUDC","false","0.180669","FIS1 (0.180669) NUDC"
"30908","8426.0","0.182089",,"0.182089","FIS1 (0.182089) MAP1S","false","0.182089","FIS1 (0.182089) MAP1S"
"30909","1749.76261028","0.195705",,"0.195705","FIS1 (0.195705) UBXN1","false","0.195705","FIS1 (0.195705) UBXN1"
"30910","2200.4637307","0.203595",,"0.203595","FIS1 (0.203595) GADD45GIP1","false","0.203595","FIS1 (0.203595) GADD45GIP1"
"30911","1167.85971058","0.204666",,"0.204666","FIS1 (0.204666) HYPK","false","0.204666","FIS1 (0.204666) HYPK"
"30912","2575.28406727","0.187163",,"0.187163","AURKAIP1 (0.187163) CDK11B","false","0.187163","AURKAIP1 (0.187163) CDK11B"
"30913","1428.31223405","0.187596",,"0.187596","AURKAIP1 (0.187596) PIN1","false","0.187596","AURKAIP1 (0.187596) PIN1"
"30914","8028.81506505","0.197054",,"0.197054","AURKAIP1 (0.197054) FKBP2","false","0.197054","AURKAIP1 (0.197054) FKBP2"
"30915","1068.19994093","0.199689",,"0.199689","AURKAIP1 (0.199689) FAM50A","false","0.199689","AURKAIP1 (0.199689) FAM50A"
"30916","12635.25923128","0.203751",,"0.203751","AURKAIP1 (0.203751) LONP1","false","0.203751","AURKAIP1 (0.203751) LONP1"
"30917","1023.30892404","0.215155",,"0.215155","AURKAIP1 (0.215155) UBXN1","false","0.215155","AURKAIP1 (0.215155) UBXN1"
"30918","1934.54782251","0.229083",,"0.229083","AURKAIP1 (0.229083) GADD45GIP1","false","0.229083","AURKAIP1 (0.229083) GADD45GIP1"
"30919","624.85511175","0.250441",,"0.250441","AURKAIP1 (0.250441) GRIPAP1","false","0.250441","AURKAIP1 (0.250441) GRIPAP1"
"30920","11384.8577787","0.186715",,"0.186715","NTMT1 (0.186715) REXO4","false","0.186715","NTMT1 (0.186715) REXO4"
"30921","4994.04002922","0.200476",,"0.200476","NTMT1 (0.200476) TMED1","false","0.200476","NTMT1 (0.200476) TMED1"
"30922","13850.18578439","0.20485",,"0.20485","NTMT1 (0.20485) TIMM44","false","0.20485","NTMT1 (0.20485) TIMM44"
"30923","596.8200773","0.192593",,"0.192593","SSNA1 (0.192593) TOMM40","false","0.192593","SSNA1 (0.192593) TOMM40"
"30924","21184.57173943","0.195688",,"0.195688","SSNA1 (0.195688) TIMM44","false","0.195688","SSNA1 (0.195688) TIMM44"
"30925","1420.85772531","0.181972",,"0.181972","SCAMP3 (0.181972) TCEAL3","false","0.181972","SCAMP3 (0.181972) TCEAL3"
"30926","1629.84712395","0.199433",,"0.199433","SCAMP3 (0.199433) SURF2","false","0.199433","SCAMP3 (0.199433) SURF2"
"30927","1038.56790662","0.175779",,"0.175779","C6orf47 (0.175779) SAFB2","false","0.175779","C6orf47 (0.175779) SAFB2"
"30928","3131.74093082","0.179373",,"0.179373","C6orf47 (0.179373) GADD45GIP1","false","0.179373","C6orf47 (0.179373) GADD45GIP1"
"30929","1059.84465778","0.181991",,"0.181991","C6orf47 (0.181991) CEP250","false","0.181991","C6orf47 (0.181991) CEP250"
"30930","3116.99902035","0.183604",,"0.183604","C6orf47 (0.183604) GPANK1","false","0.183604","C6orf47 (0.183604) GPANK1"
"30931","1441.98891351","0.192755",,"0.192755","C6orf47 (0.192755) KRI1","false","0.192755","C6orf47 (0.192755) KRI1"
"30932","2502.92526707","0.193585",,"0.193585","C6orf47 (0.193585) UBXN1","false","0.193585","C6orf47 (0.193585) UBXN1"
"30933","992.39072211","0.194848",,"0.194848","C6orf47 (0.194848) RRBP1","false","0.194848","C6orf47 (0.194848) RRBP1"
"30934","16848.0","0.196054",,"0.196054","C6orf47 (0.196054) PHF23","false","0.196054","C6orf47 (0.196054) PHF23"
"30935","5098.95760355","0.206758",,"0.206758","C6orf47 (0.206758) SART1","false","0.206758","C6orf47 (0.206758) SART1"
"30936","5047.97361365","0.236294",,"0.236294","C6orf47 (0.236294) FKBP2","false","0.236294","C6orf47 (0.236294) FKBP2"
"30937","7396.72878381","0.177211",,"0.177211","SAFB2 (0.177211) TRIM56","false","0.177211","SAFB2 (0.177211) TRIM56"
"30938","6764.76659735","0.185992",,"0.185992","SAFB2 (0.185992) SURF2","false","0.185992","SAFB2 (0.185992) SURF2"
"30939","3025.12781381","0.19256",,"0.19256","SAFB2 (0.19256) SDF4","false","0.19256","SAFB2 (0.19256) SDF4"
"30940","7722.63750426","0.213074",,"0.213074","SAFB2 (0.213074) UBXN1","false","0.213074","SAFB2 (0.213074) UBXN1"
"30941","6004.75851936","0.221494",,"0.221494","SAFB2 (0.221494) TAF15","false","0.221494","SAFB2 (0.221494) TAF15"
"30942","13820.55035859","0.227635",,"0.227635","SAFB2 (0.227635) TSR2","false","0.227635","SAFB2 (0.227635) TSR2"
"30943","8761.94118377","0.304305",,"0.304305","SAFB2 (0.304305) SART1","false","0.304305","SAFB2 (0.304305) SART1"
"30944","438.17672645","0.178575",,"0.178575","SUPT5H (0.178575) ZRSR2","false","0.178575","SUPT5H (0.178575) ZRSR2"
"30945","3211.04646663","0.176364",,"0.176364","EHBP1L1 (0.176364) SAFB2","false","0.176364","EHBP1L1 (0.176364) SAFB2"
"30946","16523.55579558","0.176556",,"0.176556","EHBP1L1 (0.176556) FKBP2","false","0.176556","EHBP1L1 (0.176556) FKBP2"
"30947","1572.84886753","0.176645",,"0.176645","EHBP1L1 (0.176645) RSRC2","false","0.176645","EHBP1L1 (0.176645) RSRC2"
"30948","2784.77122297","0.178021",,"0.178021","EHBP1L1 (0.178021) ZFPL1","false","0.178021","EHBP1L1 (0.178021) ZFPL1"
"30949","19431.76694692","0.185544",,"0.185544","EHBP1L1 (0.185544) TPM2","false","0.185544","EHBP1L1 (0.185544) TPM2"
"30950","1225.65248575","0.192091",,"0.192091","EHBP1L1 (0.192091) SAFB","false","0.192091","EHBP1L1 (0.192091) SAFB"
"30951","4890.91383402","0.206554",,"0.206554","EHBP1L1 (0.206554) GADD45GIP1","false","0.206554","EHBP1L1 (0.206554) GADD45GIP1"
"30952","2102.76376153","0.246067",,"0.246067","EHBP1L1 (0.246067) HIRIP3","false","0.246067","EHBP1L1 (0.246067) HIRIP3"
"30953","21377.73629293","0.251467",,"0.251467","EHBP1L1 (0.251467) SF3B5","false","0.251467","EHBP1L1 (0.251467) SF3B5"
"30954","8034.79599408","0.271196",,"0.271196","EHBP1L1 (0.271196) SART1","false","0.271196","EHBP1L1 (0.271196) SART1"
"30955","6722.96996046","0.289188",,"0.289188","EHBP1L1 (0.289188) PDAP1","false","0.289188","EHBP1L1 (0.289188) PDAP1"
"30956","690.89652655","0.175672",,"0.175672","RABL6 (0.175672) USF2","false","0.175672","RABL6 (0.175672) USF2"
"30957","28335.65630087","0.192043",,"0.192043","RABL6 (0.192043) SURF6","false","0.192043","RABL6 (0.192043) SURF6"
"30958","2502.91798551","0.182784",,"0.182784","TFPT (0.182784) TSR2","false","0.182784","TFPT (0.182784) TSR2"
"30959","868.6068504","0.17478",,"0.17478","MRPS12 (0.17478) PRKRIP1","false","0.17478","MRPS12 (0.17478) PRKRIP1"
"30960","2956.92547648","0.178621",,"0.178621","MRPS12 (0.178621) STX10","false","0.178621","MRPS12 (0.178621) STX10"
"30961","2260.58199099","0.178845",,"0.178845","MRPS12 (0.178845) TSR2","false","0.178845","MRPS12 (0.178845) TSR2"
"30962","2464.57388145","0.239512",,"0.239512","MRPS12 (0.239512) SART1","false","0.239512","MRPS12 (0.239512) SART1"
"30963","2054.90978458","0.175429",,"0.175429","RILPL2 (0.175429) TSR2","false","0.175429","RILPL2 (0.175429) TSR2"
"30964","3482.08887984","0.19517",,"0.19517","RILPL2 (0.19517) SART1","false","0.19517","RILPL2 (0.19517) SART1"
"30965","130.80506922","0.214906",,"0.214906","RILPL2 (0.214906) SCAMP3","false","0.214906","RILPL2 (0.214906) SCAMP3"
"30966","8426.0","0.174968",,"0.174968","FAM50A (0.174968) LBHD1","false","0.174968","FAM50A (0.174968) LBHD1"
"30967","8741.79299085","0.183335",,"0.183335","FAM50A (0.183335) USF2","false","0.183335","FAM50A (0.183335) USF2"
"30968","2103.41976088","0.184619",,"0.184619","FAM50A (0.184619) SCAMP3","false","0.184619","FAM50A (0.184619) SCAMP3"
"30969","2642.29923604","0.185014",,"0.185014","FAM50A (0.185014) NUDC","false","0.185014","FAM50A (0.185014) NUDC"
"30970","1306.61324714","0.185514",,"0.185514","FAM50A (0.185514) PPM1G","false","0.185514","FAM50A (0.185514) PPM1G"
"30971","1353.27772277","0.188886",,"0.188886","FAM50A (0.188886) HYPK","false","0.188886","FAM50A (0.188886) HYPK"
"30972","2715.50465976","0.189145",,"0.189145","FAM50A (0.189145) TMED1","false","0.189145","FAM50A (0.189145) TMED1"
"30973","505.1165594","0.190367",,"0.190367","FAM50A (0.190367) KRI1","false","0.190367","FAM50A (0.190367) KRI1"
"30974","8426.0","0.193813",,"0.193813","FAM50A (0.193813) RBFOX2","false","0.193813","FAM50A (0.193813) RBFOX2"
"30975","3453.18710769","0.195087",,"0.195087","FAM50A (0.195087) PFDN6","false","0.195087","FAM50A (0.195087) PFDN6"
"30976","13299.3339147","0.195462",,"0.195462","FAM50A (0.195462) PPIB","false","0.195462","FAM50A (0.195462) PPIB"
"30977","890.61080724","0.199539",,"0.199539","FAM50A (0.199539) TNIP2","false","0.199539","FAM50A (0.199539) TNIP2"
"30978","3259.02824164","0.202649",,"0.202649","FAM50A (0.202649) PIN1","false","0.202649","FAM50A (0.202649) PIN1"
"30979","8212.53896755","0.203943",,"0.203943","FAM50A (0.203943) STX10","false","0.203943","FAM50A (0.203943) STX10"
"30980","862.1891648","0.206506",,"0.206506","FAM50A (0.206506) SDF4","false","0.206506","FAM50A (0.206506) SDF4"
"30981","6344.81330064","0.214668",,"0.214668","FAM50A (0.214668) RPS19BP1","false","0.214668","FAM50A (0.214668) RPS19BP1"
"30982","4024.64055729","0.220757",,"0.220757","FAM50A (0.220757) SAFB2","false","0.220757","FAM50A (0.220757) SAFB2"
"30983","10291.00099993","0.230113",,"0.230113","FAM50A (0.230113) TIMM44","false","0.230113","FAM50A (0.230113) TIMM44"
"30984","5921.57294197","0.238348",,"0.238348","FAM50A (0.238348) FKBP2","false","0.238348","FAM50A (0.238348) FKBP2"
"30985","744.71142585","0.244513",,"0.244513","FAM50A (0.244513) GRIPAP1","false","0.244513","FAM50A (0.244513) GRIPAP1"
"30986","4417.36767564","0.271147",,"0.271147","FAM50A (0.271147) SART1","false","0.271147","FAM50A (0.271147) SART1"
"30987","2637.71706688","0.276311",,"0.276311","FAM50A (0.276311) UBXN1","false","0.276311","FAM50A (0.276311) UBXN1"
"30988","699.28324251","0.288155",,"0.288155","FAM50A (0.288155) GADD45GIP1","false","0.288155","FAM50A (0.288155) GADD45GIP1"
"30989","8426.0","0.201902",,"0.201902","ARL6IP6 (0.201902) TMEM55A","false","0.201902","ARL6IP6 (0.201902) TMEM55A"
"30990","16848.0","0.203749",,"0.203749","ARL6IP6 (0.203749) FAM174A","false","0.203749","ARL6IP6 (0.203749) FAM174A"
"30991","25266.0","0.246731",,"0.246731","FAM174A (0.246731) PPP1R2","false","0.246731","FAM174A (0.246731) PPP1R2"
"30992","25266.0","0.178361",,"0.178361","ARL8B (0.178361) SNORD116-4","false","0.178361","ARL8B (0.178361) SNORD116-4"
"30993","16848.0","0.187105",,"0.187105","ARL8B (0.187105) TYMP","false","0.187105","ARL8B (0.187105) TYMP"
"30994","33574.23166453","0.200438",,"0.200438","SNORD116-4 (0.200438) SNRPN","false","0.200438","SNORD116-4 (0.200438) SNRPN"
"30995","32756.53106651","0.212144",,"0.212144","SNORD116-4 (0.212144) STX11","false","0.212144","SNORD116-4 (0.212144) STX11"
"30996","70736.07263936","0.178775",,"0.178775","ARMC2 (0.178775) PXDC1","false","0.178775","ARMC2 (0.178775) PXDC1"
"30997","51128.4791349","0.179111",,"0.179111","ARMC2 (0.179111) IL17RE","false","0.179111","ARMC2 (0.179111) IL17RE"
"30998","80772.20162368","0.217907",,"0.217907","ARMC2 (0.217907) KLF7","false","0.217907","ARMC2 (0.217907) KLF7"
"30999","25266.0","0.175576",,"0.175576","PXDC1 (0.175576) TIFA","false","0.175576","PXDC1 (0.175576) TIFA"
"31000","5281.7240507","0.178091",,"0.178091","PXDC1 (0.178091) SMAD5","false","0.178091","PXDC1 (0.178091) SMAD5"
"31001","793.34389761","0.178535",,"0.178535","PXDC1 (0.178535) RGMB","false","0.178535","PXDC1 (0.178535) RGMB"
"31002","29797.41230963","0.206675",,"0.206675","PXDC1 (0.206675) THAP2","false","0.206675","PXDC1 (0.206675) THAP2"
"31003","23807.01939573","0.219817",,"0.219817","PXDC1 (0.219817) QSER1","false","0.219817","PXDC1 (0.219817) QSER1"
"31004","19703.98799279","0.180793",,"0.180793","IL17RE (0.180793) TUFM","false","0.180793","IL17RE (0.180793) TUFM"
"31005","16259.19074856","0.182548",,"0.182548","IL17RE (0.182548) MAP3K5","false","0.182548","IL17RE (0.182548) MAP3K5"
"31006","37085.33985962","0.184646",,"0.184646","IL17RE (0.184646) TRAF3IP2","false","0.184646","IL17RE (0.184646) TRAF3IP2"
"31007","42090.0","0.174923",,"0.174923","KLF7 (0.174923) NF2","false","0.174923","KLF7 (0.174923) NF2"
"31008","8426.0","0.180451",,"0.180451","KLF7 (0.180451) PITHD1","false","0.180451","KLF7 (0.180451) PITHD1"
"31009","14486.16792405","0.248737",,"0.248737","KLF7 (0.248737) NUP153","false","0.248737","KLF7 (0.248737) NUP153"
"31010","36693.52752905","0.185647",,"0.185647","TSSC4 (0.185647) WEE1","false","0.185647","TSSC4 (0.185647) WEE1"
"31011","25266.0","0.17617",,"0.17617","ARMCX3 (0.17617) SYNRG","false","0.17617","ARMCX3 (0.17617) SYNRG"
"31012","26327.49387011","0.178705",,"0.178705","ARMCX3 (0.178705) SURF6","false","0.178705","ARMCX3 (0.178705) SURF6"
"31013","9248.31174968","0.200258",,"0.200258","ARMCX3 (0.200258) BHLHB9","false","0.200258","ARMCX3 (0.200258) BHLHB9"
"31014","16848.0","0.175293",,"0.175293","SYNRG (0.175293) ZNF84","false","0.175293","SYNRG (0.175293) ZNF84"
"31015","16546.68186403","0.17847",,"0.17847","BHLHB9 (0.17847) MLH3","false","0.17847","BHLHB9 (0.17847) MLH3"
"31016","2.0","0.179482",,,"ARMCX6 (0.179482) TAF1A","false","0.179482","ARMCX6 (0.179482) TAF1A"
"31017","17002.37067011","0.176711",,"0.176711","ARMT1 (0.176711) BDH1","false","0.176711","ARMT1 (0.176711) BDH1"
"31018","8485.97589402","0.179948",,"0.179948","ARMT1 (0.179948) PGAP3","false","0.179948","ARMT1 (0.179948) PGAP3"
"31019","8313.18783214","0.215686",,"0.215686","ARMT1 (0.215686) RMND1","false","0.215686","ARMT1 (0.215686) RMND1"
"31020","4317.75930461","0.17861",,"0.17861","BDH1 (0.17861) TRMT61A","false","0.17861","BDH1 (0.17861) TRMT61A"
"31021","15770.95316544","0.178904",,"0.178904","BDH1 (0.178904) CALM1","false","0.178904","BDH1 (0.178904) CALM1"
"31022","26041.08221733","0.181798",,"0.181798","BDH1 (0.181798) NPEPPS","false","0.181798","BDH1 (0.181798) NPEPPS"
"31023","8426.0","0.182533",,"0.182533","BDH1 (0.182533) FAM195A","false","0.182533","BDH1 (0.182533) FAM195A"
"31024","8426.0","0.183461",,"0.183461","BDH1 (0.183461) TSEN15","false","0.183461","BDH1 (0.183461) TSEN15"
"31025","46143.62767366","0.187425",,"0.187425","BDH1 (0.187425) NOL4L","false","0.187425","BDH1 (0.187425) NOL4L"
"31026","3911.63934517","0.189141",,"0.189141","BDH1 (0.189141) DHTKD1","false","0.189141","BDH1 (0.189141) DHTKD1"
"31027","18207.49339497","0.204013",,"0.204013","BDH1 (0.204013) PPARA","false","0.204013","BDH1 (0.204013) PPARA"
"31028","32307.92526077","0.208255",,"0.208255","BDH1 (0.208255) NDUFB5","false","0.208255","BDH1 (0.208255) NDUFB5"
"31029","7948.84870328","0.216796",,"0.216796","BDH1 (0.216796) ST3GAL6","false","0.216796","BDH1 (0.216796) ST3GAL6"
"31030","8694.25427317","0.185624",,"0.185624","PGAP3 (0.185624) STARD3","false","0.185624","PGAP3 (0.185624) STARD3"
"31031","32385.21146143","0.193865",,"0.193865","RMND1 (0.193865) YTHDF1","false","0.193865","RMND1 (0.193865) YTHDF1"
"31032","8426.0","0.241101",,"0.241101","ARNT (0.241101) TFPI","false","0.241101","ARNT (0.241101) TFPI"
"31033","5050.8","0.187584",,"0.187584","ARNTL (0.187584) NFIL3","false","0.187584","ARNTL (0.187584) NFIL3"
"31034","13446.73333333","0.211322",,"0.211322","ARNTL (0.211322) DBP","false","0.211322","ARNTL (0.211322) DBP"
