"SUID","EdgeBetweenness","interaction","MI sano","MI_","MI_enfermos","name","selected","shared interaction","shared name"
"40834","267.8490267","0.196564",,,"0.196564","CHD8 (0.196564) NEDD8","false","0.196564","CHD8 (0.196564) NEDD8"
"40835","96.63156566","0.208114",,,"0.208114","CHD8 (0.208114) PRMT5","false","0.208114","CHD8 (0.208114) PRMT5"
"40836","59.01645022","0.212006",,,"0.212006","CHD8 (0.212006) TMEM55B","false","0.212006","CHD8 (0.212006) TMEM55B"
"40837","176.11269841","0.212858",,,"0.212858","CHD8 (0.212858) METTL17","false","0.212858","CHD8 (0.212858) METTL17"
"40838","54.96886447","0.217052",,,"0.217052","CHD8 (0.217052) PARP2","false","0.217052","CHD8 (0.217052) PARP2"
"40839","84.75656566","0.281122",,,"0.281122","CHD8 (0.281122) NGDN","false","0.281122","CHD8 (0.281122) NGDN"
"40840","46.59131161","0.345875",,,"0.345875","CHD8 (0.345875) SUPT16H","false","0.345875","CHD8 (0.345875) SUPT16H"
"40841","49.0047619","0.362589",,,"0.362589","CHD8 (0.362589) TOX4","false","0.362589","CHD8 (0.362589) TOX4"
"40842","22.69047619","0.160794",,,"0.160794","C14orf119 (0.160794) PSMB5","false","0.160794","C14orf119 (0.160794) PSMB5"
"40843","15.74206349","0.163408",,,"0.163408","C14orf119 (0.163408) MRPL52","false","0.163408","C14orf119 (0.163408) MRPL52"
"40844","45.54372294","0.16411",,,"0.16411","C14orf119 (0.16411) TOX4","false","0.16411","C14orf119 (0.16411) TOX4"
"40845","110.44491342","0.164733",,,"0.164733","C14orf119 (0.164733) TINF2","false","0.164733","C14orf119 (0.164733) TINF2"
"40846","20.02380952","0.169701",,,"0.169701","C14orf119 (0.169701) DAD1","false","0.169701","C14orf119 (0.169701) DAD1"
"40847","126.0","0.178888",,,"0.178888","C14orf119 (0.178888) HOMEZ","false","0.178888","C14orf119 (0.178888) HOMEZ"
"40848","28.7297619","0.211497",,,"0.211497","C14orf119 (0.211497) NGDN","false","0.211497","C14orf119 (0.211497) NGDN"
"40849","28.53809524","0.223956",,,"0.223956","C14orf119 (0.223956) PRMT5","false","0.223956","C14orf119 (0.223956) PRMT5"
"40850","2.0","0.327289",,,"0.327289","ACKR1 (0.327289) SELP","false","0.327289","ACKR1 (0.327289) SELP"
"40851","2.0","0.28777",,,"0.28777","ACKR2 (0.28777) CYP8B1","false","0.28777","ACKR2 (0.28777) CYP8B1"
"40852","2.0","0.159795",,,"0.159795","ACO2 (0.159795) SLC25A17","false","0.159795","ACO2 (0.159795) SLC25A17"
"40853","56.0","0.201705",,,"0.201705","ACO2 (0.201705) L3MBTL2","false","0.201705","ACO2 (0.201705) L3MBTL2"
"40854","98.4","0.159589",,,"0.159589","L3MBTL2 (0.159589) POLDIP3","false","0.159589","L3MBTL2 (0.159589) POLDIP3"
"40855","66.0","0.161192",,,"0.161192","L3MBTL2 (0.161192) ZC3H7B","false","0.161192","L3MBTL2 (0.161192) ZC3H7B"
"40856","33.0","0.166181",,,"0.166181","L3MBTL2 (0.166181) POLR3H","false","0.166181","L3MBTL2 (0.166181) POLR3H"
"40857","56.0","0.17278",,,"0.17278","L3MBTL2 (0.17278) SLC25A17","false","0.17278","L3MBTL2 (0.17278) SLC25A17"
"40858","122.0","0.184631",,,"0.184631","L3MBTL2 (0.184631) NUP50","false","0.184631","L3MBTL2 (0.184631) NUP50"
"40859","31.0","0.185923",,,"0.185923","L3MBTL2 (0.185923) XRCC6","false","0.185923","L3MBTL2 (0.185923) XRCC6"
"40860","17.5","0.188213",,,"0.188213","L3MBTL2 (0.188213) PHF5A","false","0.188213","L3MBTL2 (0.188213) PHF5A"
"40861","6.0","0.215348",,,"0.215348","ACOT1 (0.215348) HEATR4","false","0.215348","ACOT1 (0.215348) HEATR4"
"40862","8.0","0.603192",,,"0.603192","ACOT1 (0.603192) ACOT2","false","0.603192","ACOT1 (0.603192) ACOT2"
"40863","6.0","0.173342",,,"0.173342","ACOT2 (0.173342) ACOT4","false","0.173342","ACOT2 (0.173342) ACOT4"
"40864","6.0","0.174705",,,"0.174705","ACOT13 (0.174705) MRS2","false","0.174705","ACOT13 (0.174705) MRS2"
"40865","6.0","0.186409",,,"0.186409","ACOT13 (0.186409) C6orf62","false","0.186409","ACOT13 (0.186409) C6orf62"
"40866","6.0","0.234488",,,"0.234488","ACOT13 (0.234488) TDP2","false","0.234488","ACOT13 (0.234488) TDP2"
"40867","6.0","0.167851",,,"0.167851","ACOT8 (0.167851) ZSWIM1","false","0.167851","ACOT8 (0.167851) ZSWIM1"
"40868","4.0","0.200234",,,"0.200234","ACOT8 (0.200234) DNTTIP1","false","0.200234","ACOT8 (0.200234) DNTTIP1"
"40869","4.0","0.213991",,,"0.213991","ACOT8 (0.213991) SNX21","false","0.213991","ACOT8 (0.213991) SNX21"
"40870","2.0","0.187097",,,"0.187097","DNTTIP1 (0.187097) SNX21","false","0.187097","DNTTIP1 (0.187097) SNX21"
"40871","7.79047619","0.162178",,,"0.162178","ACOX1 (0.162178) WBP2","false","0.162178","ACOX1 (0.162178) WBP2"
"40872","20.2952381","0.178325",,,"0.178325","ACOX1 (0.178325) SAP30BP","false","0.178325","ACOX1 (0.178325) SAP30BP"
"40873","50.92380952","0.181391",,,"0.181391","ACOX1 (0.181391) UBE2O","false","0.181391","ACOX1 (0.181391) UBE2O"
"40874","11.2","0.181457",,,"0.181457","ACOX1 (0.181457) EXOC7","false","0.181457","ACOX1 (0.181457) EXOC7"
"40875","22.0","0.188803",,,"0.188803","ACOX1 (0.188803) TEN1-CDK3","false","0.188803","ACOX1 (0.188803) TEN1-CDK3"
"40876","11.21904762","0.204624",,,"0.204624","ACOX1 (0.204624) MRPL38","false","0.204624","ACOX1 (0.204624) MRPL38"
"40877","14.54285714","0.217882",,,"0.217882","ACOX1 (0.217882) FBF1","false","0.217882","ACOX1 (0.217882) FBF1"
"40878","61.22857143","0.233481",,,"0.233481","ACOX1 (0.233481) SRP68","false","0.233481","ACOX1 (0.233481) SRP68"
"40879","91.30857574","0.204477",,,"0.204477","SAP30BP (0.204477) UBE2O","false","0.204477","SAP30BP (0.204477) UBE2O"
"40880","14.11428571","0.209069",,,"0.209069","SAP30BP (0.209069) UNK","false","0.209069","SAP30BP (0.209069) UNK"
"40881","8.8","0.221273",,,"0.221273","SAP30BP (0.221273) TSEN54","false","0.221273","SAP30BP (0.221273) TSEN54"
"40882","95.01538462","0.29591",,,"0.29591","SAP30BP (0.29591) SRP68","false","0.29591","SAP30BP (0.29591) SRP68"
"40883","730.4","0.178189",,,"0.178189","UBE2O (0.178189) USP36","false","0.178189","UBE2O (0.178189) USP36"
"40884","181.85214393","0.21556",,,"0.21556","UBE2O (0.21556) UNK","false","0.21556","UBE2O (0.21556) UNK"
"40885","12.02128852","0.159903",,,"0.159903","EXOC7 (0.159903) MRPL38","false","0.159903","EXOC7 (0.159903) MRPL38"
"40886","31.41092437","0.165245",,,"0.165245","EXOC7 (0.165245) TSEN54","false","0.165245","EXOC7 (0.165245) TSEN54"
"40887","13.74677871","0.171932",,,"0.171932","EXOC7 (0.171932) FBF1","false","0.171932","EXOC7 (0.171932) FBF1"
"40888","96.1952381","0.174699",,,"0.174699","EXOC7 (0.174699) UBE2O","false","0.174699","EXOC7 (0.174699) UBE2O"
"40889","18.51820728","0.176748",,,"0.176748","EXOC7 (0.176748) UNK","false","0.176748","EXOC7 (0.176748) UNK"
"40890","17.11092437","0.226078",,,"0.226078","EXOC7 (0.226078) SAP30BP","false","0.226078","EXOC7 (0.226078) SAP30BP"
"40891","118.11092437","0.259184",,,"0.259184","EXOC7 (0.259184) SRP68","false","0.259184","EXOC7 (0.259184) SRP68"
"40892","158.0","0.289189",,,"0.289189","EXOC7 (0.289189) ZACN","false","0.289189","EXOC7 (0.289189) ZACN"
"40893","17.6504711","0.165533",,,"0.165533","MRPL38 (0.165533) NUP85","false","0.165533","MRPL38 (0.165533) NUP85"
"40894","4.3047619","0.185582",,,"0.185582","MRPL38 (0.185582) SAP30BP","false","0.185582","MRPL38 (0.185582) SAP30BP"
"40895","12.04761905","0.190194",,,"0.190194","MRPL38 (0.190194) UNK","false","0.190194","MRPL38 (0.190194) UNK"
"40896","9.71237586","0.198318",,,"0.198318","MRPL38 (0.198318) MRPS7","false","0.198318","MRPL38 (0.198318) MRPS7"
"40897","12.53809524","0.205029",,,"0.205029","MRPL38 (0.205029) TSEN54","false","0.205029","MRPL38 (0.205029) TSEN54"
"40898","11.35757576","0.230662",,,"0.230662","MRPL38 (0.230662) WBP2","false","0.230662","MRPL38 (0.230662) WBP2"
"40899","51.40405085","0.236932",,,"0.236932","MRPL38 (0.236932) UBE2O","false","0.236932","MRPL38 (0.236932) UBE2O"
"40900","3.7047619","0.2458",,,"0.2458","MRPL38 (0.2458) RECQL5","false","0.2458","MRPL38 (0.2458) RECQL5"
"40901","53.37142857","0.298898",,,"0.298898","MRPL38 (0.298898) SRP68","false","0.298898","MRPL38 (0.298898) SRP68"
"40902","11.25347985","0.160862",,,"0.160862","FBF1 (0.160862) SAP30BP","false","0.160862","FBF1 (0.160862) SAP30BP"
"40903","158.0","0.163475",,,"0.163475","FBF1 (0.163475) TRIM65","false","0.163475","FBF1 (0.163475) TRIM65"
"40904","23.9566982","0.163681",,,"0.163681","FBF1 (0.163681) GGA3","false","0.163681","FBF1 (0.163681) GGA3"
"40905","20.796337","0.17587",,,"0.17587","FBF1 (0.17587) UNK","false","0.17587","FBF1 (0.17587) UNK"
"40906","27.17342657","0.182894",,,"0.182894","FBF1 (0.182894) METTL23","false","0.182894","FBF1 (0.182894) METTL23"
"40907","13.73176823","0.186319",,,"0.186319","FBF1 (0.186319) ICT1","false","0.186319","FBF1 (0.186319) ICT1"
"40908","25.75347985","0.199921",,,"0.199921","FBF1 (0.199921) TSEN54","false","0.199921","FBF1 (0.199921) TSEN54"
"40909","94.33346262","0.207486",,,"0.207486","FBF1 (0.207486) UBE2O","false","0.207486","FBF1 (0.207486) UBE2O"
"40910","7.27619048","0.250825",,,"0.250825","FBF1 (0.250825) RECQL5","false","0.250825","FBF1 (0.250825) RECQL5"
"40911","105.97142857","0.254339",,,"0.254339","FBF1 (0.254339) SRP68","false","0.254339","FBF1 (0.254339) SRP68"
"40912","7.17142857","0.497843",,,"0.497843","FBF1 (0.497843) MRPL38","false","0.497843","FBF1 (0.497843) MRPL38"
"40913","290.0","0.162963",,,"0.162963","SRP68 (0.162963) TEN1-CDK3","false","0.162963","SRP68 (0.162963) TEN1-CDK3"
"40914","2437.6","0.183812",,,"0.183812","SRP68 (0.183812) USP36","false","0.183812","SRP68 (0.183812) USP36"
"40915","112.13787879","0.203417",,,"0.203417","SRP68 (0.203417) WBP2","false","0.203417","SRP68 (0.203417) WBP2"
"40916","214.52967033","0.205771",,,"0.205771","SRP68 (0.205771) UNK","false","0.205771","SRP68 (0.205771) UNK"
"40917","367.18205128","0.223157",,,"0.223157","SRP68 (0.223157) TSEN54","false","0.223157","SRP68 (0.223157) TSEN54"
"40918","14.09319112","0.273191",,,"0.273191","SRP68 (0.273191) UBE2O","false","0.273191","SRP68 (0.273191) UBE2O"
"40919","6.0","0.20171",,,"0.20171","ACOX2 (0.20171) KCTD6","false","0.20171","ACOX2 (0.20171) KCTD6"
"40920","8.0","0.205117",,,"0.205117","KCTD6 (0.205117) PDHB","false","0.205117","KCTD6 (0.205117) PDHB"
"40921","2.0","0.213861",,,"0.213861","ACSS2 (0.213861) GSS","false","0.213861","ACSS2 (0.213861) GSS"
"40922","4.0","0.211116",,,"0.211116","ACTA2 (0.211116) CNN1","false","0.211116","ACTA2 (0.211116) CNN1"
"40923","6.0","0.269476",,,"0.269476","ACTA2 (0.269476) TAGLN","false","0.269476","ACTA2 (0.269476) TAGLN"
"40924","10.0","0.18335",,,"0.18335","CNN1 (0.18335) LMOD1","false","0.18335","CNN1 (0.18335) LMOD1"
"40925","12.0","0.20901",,,"0.20901","CNN1 (0.20901) TAGLN","false","0.20901","CNN1 (0.20901) TAGLN"
"40926","10.0","0.174061",,,"0.174061","TAGLN (0.174061) TPM2","false","0.174061","TAGLN (0.174061) TPM2"
"40927","121.88571429","0.161692",,,"0.161692","ACTL6A (0.161692) DVL3","false","0.161692","ACTL6A (0.161692) DVL3"
"40928","72.66666667","0.169247",,,"0.169247","ACTL6A (0.169247) PIK3CA","false","0.169247","ACTL6A (0.169247) PIK3CA"
"40929","227.17142857","0.172265",,,"0.172265","ACTL6A (0.172265) DCUN1D1","false","0.172265","ACTL6A (0.172265) DCUN1D1"
"40930","52.77142857","0.180032",,,"0.180032","ACTL6A (0.180032) FXR1","false","0.180032","ACTL6A (0.180032) FXR1"
"40931","55.66666667","0.218487",,,"0.218487","ACTL6A (0.218487) NDUFB5","false","0.218487","ACTL6A (0.218487) NDUFB5"
"40932","69.21428571","0.22433",,,"0.22433","ACTL6A (0.22433) MFN1","false","0.22433","ACTL6A (0.22433) MFN1"
"40933","69.21428571","0.283415",,,"0.283415","ACTL6A (0.283415) MRPL47","false","0.283415","ACTL6A (0.283415) MRPL47"
"40934","2.66666667","0.165394",,,"0.165394","MFN1 (0.165394) PIK3CA","false","0.165394","MFN1 (0.165394) PIK3CA"
"40935","5.45238095","0.193147",,,"0.193147","MFN1 (0.193147) NDUFB5","false","0.193147","MFN1 (0.193147) NDUFB5"
"40936","2.0","0.211642",,,"0.211642","MFN1 (0.211642) MRPL47","false","0.211642","MFN1 (0.211642) MRPL47"
"40937","2.66666667","0.192878",,,"0.192878","MRPL47 (0.192878) PIK3CA","false","0.192878","MRPL47 (0.192878) PIK3CA"
"40938","5.45238095","0.311728",,,"0.311728","MRPL47 (0.311728) NDUFB5","false","0.311728","MRPL47 (0.311728) NDUFB5"
"40939","2.0","0.275631",,,"0.275631","ACTN4 (0.275631) CAPN12","false","0.275631","ACTN4 (0.275631) CAPN12"
"40940","68.0","0.169241",,,"0.169241","ACTR10 (0.169241) EXOC5","false","0.169241","ACTR10 (0.169241) EXOC5"
"40941","72.0","0.183244",,,"0.183244","ACTR10 (0.183244) JKAMP","false","0.183244","ACTR10 (0.183244) JKAMP"
"40942","20.0","0.19747",,,"0.19747","ACTR10 (0.19747) PSMA3","false","0.19747","ACTR10 (0.19747) PSMA3"
"40943","52.0","0.176093",,,"0.176093","EXOC5 (0.176093) GMFB","false","0.176093","EXOC5 (0.176093) GMFB"
"40944","22.0","0.178077",,,"0.178077","EXOC5 (0.178077) PSMA3","false","0.178077","EXOC5 (0.178077) PSMA3"
"40945","32.0","0.209409",,,"0.209409","EXOC5 (0.209409) SOCS4","false","0.209409","EXOC5 (0.209409) SOCS4"
"40946","48.0","0.245329",,,"0.245329","EXOC5 (0.245329) NAA30","false","0.245329","EXOC5 (0.245329) NAA30"
"40947","26.0","0.175584",,,"0.175584","JKAMP (0.175584) PCNXL4","false","0.175584","JKAMP (0.175584) PCNXL4"
"40948","26.0","0.184953",,,"0.184953","JKAMP (0.184953) PPM1A","false","0.184953","JKAMP (0.184953) PPM1A"
"40949","28.0","0.188245",,,"0.188245","PSMA3 (0.188245) TIMM9","false","0.188245","PSMA3 (0.188245) TIMM9"
"40950","172.0","0.16662",,,"0.16662","ACTR1A (0.16662) LDB1","false","0.16662","ACTR1A (0.16662) LDB1"
"40951","18.79220779","0.169092",,,"0.169092","ACTR1A (0.169092) SUFU","false","0.169092","ACTR1A (0.169092) SUFU"
"40952","12.5","0.172149",,,"0.172149","ACTR1A (0.172149) C10orf76","false","0.172149","ACTR1A (0.172149) C10orf76"
"40953","11.5","0.172925",,,"0.172925","ACTR1A (0.172925) CHUK","false","0.172925","ACTR1A (0.172925) CHUK"
"40954","22.91991342","0.179656",,,"0.179656","ACTR1A (0.179656) NDUFB8","false","0.179656","ACTR1A (0.179656) NDUFB8"
"40955","283.11038961","0.19523",,,"0.19523","ACTR1A (0.19523) MRPL43","false","0.19523","ACTR1A (0.19523) MRPL43"
"40956","22.8047619","0.197156",,,"0.197156","ACTR1A (0.197156) GBF1","false","0.197156","ACTR1A (0.197156) GBF1"
"40957","10.56666667","0.208039",,,"0.208039","ACTR1A (0.208039) CUEDC2","false","0.208039","ACTR1A (0.208039) CUEDC2"
"40958","9.97142857","0.162906",,,"0.162906","C10orf76 (0.162906) HPS6","false","0.162906","C10orf76 (0.162906) HPS6"
"40959","17.83333333","0.168899",,,"0.168899","C10orf76 (0.168899) MMS19","false","0.168899","C10orf76 (0.168899) MMS19"
"40960","6.13809524","0.183142",,,"0.183142","C10orf76 (0.183142) GBF1","false","0.183142","C10orf76 (0.183142) GBF1"
"40961","12.22943723","0.185447",,,"0.185447","C10orf76 (0.185447) SUFU","false","0.185447","C10orf76 (0.185447) SUFU"
"40962","146.01515152","0.196304",,,"0.196304","C10orf76 (0.196304) MRPL43","false","0.196304","C10orf76 (0.196304) MRPL43"
"40963","160.5","0.186052",,,"0.186052","CHUK (0.186052) MRPL43","false","0.186052","CHUK (0.186052) MRPL43"
"40964","100.36363636","0.169533",,,"0.169533","NDUFB8 (0.169533) USMG5","false","0.169533","NDUFB8 (0.169533) USMG5"
"40965","172.0","0.360886",,,"0.360886","NDUFB8 (0.360886) SEC31B","false","0.360886","NDUFB8 (0.360886) SEC31B"
"40966","2695.71904762","0.163755",,,"0.163755","MRPL43 (0.163755) PDCD11","false","0.163755","MRPL43 (0.163755) PDCD11"
"40967","100.93419913","0.190497",,,"0.190497","MRPL43 (0.190497) NOLC1","false","0.190497","MRPL43 (0.190497) NOLC1"
"40968","193.71428571","0.190643",,,"0.190643","MRPL43 (0.190643) NDUFB8","false","0.190643","MRPL43 (0.190643) NDUFB8"
"40969","66.47272727","0.228368",,,"0.228368","MRPL43 (0.228368) USMG5","false","0.228368","MRPL43 (0.228368) USMG5"
"40970","98.24372294","0.229992",,,"0.229992","MRPL43 (0.229992) POLL","false","0.229992","MRPL43 (0.229992) POLL"
"40971","45.36666667","0.172081",,,"0.172081","GBF1 (0.172081) POLL","false","0.172081","GBF1 (0.172081) POLL"
"40972","42.75238095","0.176655",,,"0.176655","GBF1 (0.176655) NOLC1","false","0.176655","GBF1 (0.176655) NOLC1"
"40973","13.41038961","0.186059",,,"0.186059","GBF1 (0.186059) SUFU","false","0.186059","GBF1 (0.186059) SUFU"
"40974","40.92857143","0.193134",,,"0.193134","GBF1 (0.193134) PPRC1","false","0.193134","GBF1 (0.193134) PPRC1"
"40975","97.38181818","0.202588",,,"0.202588","GBF1 (0.202588) MRPL43","false","0.202588","GBF1 (0.202588) MRPL43"
"40976","25.06666667","0.222539",,,"0.222539","GBF1 (0.222539) MMS19","false","0.222539","GBF1 (0.222539) MMS19"
"40977","16.99134199","0.162054",,,"0.162054","CUEDC2 (0.162054) NDUFB8","false","0.162054","CUEDC2 (0.162054) NDUFB8"
"40978","11.02554113","0.166709",,,"0.166709","CUEDC2 (0.166709) SUFU","false","0.166709","CUEDC2 (0.166709) SUFU"
"40979","7.9047619","0.17421",,,"0.17421","CUEDC2 (0.17421) HPS6","false","0.17421","CUEDC2 (0.17421) HPS6"
"40980","45.36666667","0.177775",,,"0.177775","CUEDC2 (0.177775) POLL","false","0.177775","CUEDC2 (0.177775) POLL"
"40981","84.17705628","0.18053",,,"0.18053","CUEDC2 (0.18053) MRPL43","false","0.18053","CUEDC2 (0.18053) MRPL43"
"40982","41.43809524","0.191674",,,"0.191674","CUEDC2 (0.191674) NOLC1","false","0.191674","CUEDC2 (0.191674) NOLC1"
"40983","56.0","0.181737",,,"0.181737","ACTR5 (0.181737) RALGAPB","false","0.181737","ACTR5 (0.181737) RALGAPB"
"40984","150.0","0.166168",,,"0.166168","RALGAPB (0.166168) RPRD1B","false","0.166168","RALGAPB (0.166168) RPRD1B"
"40985","6.0","0.170895",,,"0.170895","RALGAPB (0.170895) TTI1","false","0.170895","RALGAPB (0.170895) TTI1"
"40986","56.0","0.232729",,,"0.232729","RALGAPB (0.232729) SNHG11","false","0.232729","RALGAPB (0.232729) SNHG11"
"40987","4.0","0.194181",,,"0.194181","ADAM6 (0.194181) CD79A","false","0.194181","ADAM6 (0.194181) CD79A"
"40988","3.0","0.230084",,,"0.230084","ADAM6 (0.230084) IGJ","false","0.230084","ADAM6 (0.230084) IGJ"
"40989","5.0","0.354163",,,"0.354163","ADAM6 (0.354163) TNFRSF17","false","0.354163","ADAM6 (0.354163) TNFRSF17"
"40990","3.0","0.232886",,,"0.232886","CD79A (0.232886) IRF4","false","0.232886","CD79A (0.232886) IRF4"
"40991","5.0","0.249069",,,"0.249069","CD79A (0.249069) TNFRSF17","false","0.249069","CD79A (0.249069) TNFRSF17"
"40992","7.0","0.291705",,,"0.291705","IGJ (0.291705) TNFRSF17","false","0.291705","IGJ (0.291705) TNFRSF17"
"40993","60.0","0.301918",,,"0.301918","ADAM9 (0.301918) TM2D2","false","0.301918","ADAM9 (0.301918) TM2D2"
"40994","34.61802233","0.311202",,,"0.311202","TM2D2 (0.311202) WHSC1L1","false","0.311202","TM2D2 (0.311202) WHSC1L1"
"40995","17.60238095","0.169894",,,"0.169894","ADCK5 (0.169894) COMMD5","false","0.169894","ADCK5 (0.169894) COMMD5"
"40996","8.36190476","0.171025",,,"0.171025","ADCK5 (0.171025) PPP1R16A","false","0.171025","ADCK5 (0.171025) PPP1R16A"
"40997","17.9547619","0.173444",,,"0.173444","ADCK5 (0.173444) HSF1","false","0.173444","ADCK5 (0.173444) HSF1"
"40998","7.26904762","0.173826",,,"0.173826","ADCK5 (0.173826) TSTA3","false","0.173826","ADCK5 (0.173826) TSTA3"
"40999","17.00714286","0.175975",,,"0.175975","ADCK5 (0.175975) ZNF623","false","0.175975","ADCK5 (0.175975) ZNF623"
"41000","8.59761905","0.178316",,,"0.178316","ADCK5 (0.178316) CPSF1","false","0.178316","ADCK5 (0.178316) CPSF1"
"41001","17.15","0.184999",,,"0.184999","ADCK5 (0.184999) ZNF7","false","0.184999","ADCK5 (0.184999) ZNF7"
"41002","9.84365079","0.18538",,,"0.18538","ADCK5 (0.18538) MROH1","false","0.18538","ADCK5 (0.18538) MROH1"
"41003","6.62936508","0.205267",,,"0.205267","ADCK5 (0.205267) FBXL6","false","0.205267","ADCK5 (0.205267) FBXL6"
"41004","9.19933074","0.163234",,,"0.163234","COMMD5 (0.163234) GPAA1","false","0.163234","COMMD5 (0.163234) GPAA1"
"41005","10.11519592","0.167974",,,"0.167974","COMMD5 (0.167974) TIGD5","false","0.167974","COMMD5 (0.167974) TIGD5"
"41006","11.98353439","0.176565",,,"0.176565","COMMD5 (0.176565) SCRIB","false","0.176565","COMMD5 (0.176565) SCRIB"
"41007","15.84244306","0.177387",,,"0.177387","COMMD5 (0.177387) ZNF251","false","0.177387","COMMD5 (0.177387) ZNF251"
"41008","7.27153125","0.184831",,,"0.184831","COMMD5 (0.184831) CYC1","false","0.184831","COMMD5 (0.184831) CYC1"
"41009","7.68330558","0.18544",,,"0.18544","COMMD5 (0.18544) PPP1R16A","false","0.18544","COMMD5 (0.18544) PPP1R16A"
"41010","14.52481962","0.185706",,,"0.185706","COMMD5 (0.185706) ZFP41","false","0.185706","COMMD5 (0.185706) ZFP41"
"41011","11.19337836","0.187172",,,"0.187172","COMMD5 (0.187172) RECQL4","false","0.187172","COMMD5 (0.187172) RECQL4"
"41012","7.89429459","0.190211",,,"0.190211","COMMD5 (0.190211) GRINA","false","0.190211","COMMD5 (0.190211) GRINA"
"41013","13.07219399","0.191499",,,"0.191499","COMMD5 (0.191499) FBXL6","false","0.191499","COMMD5 (0.191499) FBXL6"
"41014","14.85714286","0.193672",,,"0.193672","COMMD5 (0.193672) ZNF34","false","0.193672","COMMD5 (0.193672) ZNF34"
"41015","9.83665224","0.197779",,,"0.197779","COMMD5 (0.197779) LRRC14","false","0.197779","COMMD5 (0.197779) LRRC14"
"41016","9.50799756","0.200268",,,"0.200268","COMMD5 (0.200268) FAM83H","false","0.200268","COMMD5 (0.200268) FAM83H"
"41017","7.45795871","0.2037",,,"0.2037","COMMD5 (0.2037) PYCRL","false","0.2037","COMMD5 (0.2037) PYCRL"
"41018","7.15032697","0.204453",,,"0.204453","COMMD5 (0.204453) CPSF1","false","0.204453","COMMD5 (0.204453) CPSF1"
"41019","6.43792319","0.207315",,,"0.207315","COMMD5 (0.207315) ZNF696","false","0.207315","COMMD5 (0.207315) ZNF696"
